City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
308,yeppoon,-23.1333,150.7333,10.600000000000023,54,0,2.23,AU,1718049463
309,wuhai,39.6647,106.8122,24.180000000000007,29,60,0.71,CN,1718049463
310,sao joao da barra,-21.6403,-41.0511,30.94999999999999,74,71,4.85,BR,1718049214
311,sorong,-0.8833,131.25,25.25999999999999,90,100,2.3,ID,1718049463
312,georgetown,5.4112,100.3354,27.870000000000005,83,20,0.51,MY,1718049464
313,happy valley-goose bay,53.3168,-60.3315,19.069999999999993,55,20,6.17,CA,1718049464
314,constantia,44.1833,28.65,22.50999999999999,75,42,7.75,RO,1718049369
315,baturaja,-4.1333,104.1667,23.189999999999998,98,55,1.11,ID,1718049465
316,puerto armuelles,8.2833,-82.8667,28.889999999999986,72,98,1.79,PA,1718049465
317,labrador city,52.9463,-66.9114,19.850000000000023,56,75,11.62,CA,1718049465
318,sabang,5.8933,95.3214,29.430000000000007,76,100,7.65,ID,1718049466
319,lubang,13.8584,120.124,29.579999999999984,72,14,1.72,PH,1718049466
320,gebeit,21.0667,36.3167,31.779999999999973,28,0,1.08,SD,1718049466
321,puerto ayacucho,5.6639,-67.6236,26.189999999999998,84,100,1.59,VE,1718049466
322,marataizes,-21.0433,-40.8244,23.779999999999973,78,99,5.09,BR,1718049467
323,tamanrasset,22.785,5.5228,32.85000000000002,7,40,4.63,DZ,1718049467
324,victorica,-36.2151,-65.4359,17.54000000000002,29,100,8.26,AR,1718049467
325,balod,20.73,81.2047,31.730000000000018,48,81,4.24,IN,1718049468
326,rakops,-21.0167,24.3333,12.29000000000002,41,3,3.47,BW,1718049468
327,betio village,1.358,172.9211,27.920000000000016,77,59,3.89,KI,1718049468
